id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
3196.0,DOGC  DOGC,"$0,00001522",0.3%,13.7%,5.6%,13.7%,"$48.587,82",$1.510.743,$1.510.743,1.0
3197.0,Isaac X  ISAACX,"$0,002061",1.1%,8.1%,42.0%,107.7%,"$17.509,81",$1.509.332,$2.061.090,0.73
3198.0,Vidya  VIDYA,"$0,03530",1.2%,1.1%,5.8%,42.2%,"$36.856,73",$1.508.407,$1.764.157,0.86
3199.0,TgMetrics  TGMETRICS,"$0,001521",10.3%,41.1%,26.0%,319.6%,"$51.089,57",$1.506.733,$1.521.155,0.99
3200.0,Seraph by Virtuals  SERAPH,"$0,001507",0.1%,5.9%,41.7%,280.1%,"$31.264,38",$1.505.976,$1.505.976,1.0
3204.0,SENTAI  SENTAI,"$0,001505",1.1%,73.4%,70.9%,204.3%,"$88.191,45",$1.505.028,$1.505.028,1.0
3201.0,Bubb  BUBB,"$0,001504",1.5%,1.2%,4.5%,14.7%,$8.198.738,$1.504.269,$1.504.269,1.0
3205.0,Dor  DOR,"$0,006022",0.1%,0.6%,0.4%,27.1%,$324.757,$1.503.292,$2.516.301,0.6
3202.0,Xerberus  XER,"$0,006722",0.0%,0.0%,15.7%,9.4%,"$8.063,57",$1.501.728,$6.722.274,0.22
3203.0,DeFi  DEFI,"$0,004492",1.4%,0.0%,12.4%,21.0%,$297.362,$1.501.620,$4.495.362,0.33
3208.0,Unit0  UNIT0,"$0,2058",0.1%,1.8%,9.5%,13.2%,"$84.043,59",$1.500.252,$20.680.884,0.07
3206.0,TAOlie Coin  TAOLIE,"$0,001504",5.7%,59.6%,72.8%,130.1%,"$16.111,03",$1.498.903,$1.498.903,1.0
3207.0,TRONKEY  TRONKEY,"$0,001499",-,0.3%,2.6%,7.6%,"$2,01",$1.498.694,$1.498.694,1.0
3209.0,myDid  SYL,"$0,0001927",0.1%,1.4%,3.5%,59.8%,"$27.320,27",$1.489.086,$1.891.913,0.79
3210.0,Fold  FLD,"$0,001301",0.4%,3.4%,11.3%,24.3%,"$3.664,91",$1.486.289,$3.449.387,0.43
3211.0,holoride  RIDE,"$0,001689",0.0%,4.1%,6.7%,34.4%,"$26.589,50",$1.486.042,$1.688.529,0.88
3212.0,Cardstack  CARD,"$0,0004952",0.1%,10.2%,18.1%,60.8%,"$30.517,78",$1.485.258,$2.971.197,0.5
3213.0,Powerloom  POWER,"$0,01976",1.1%,1.2%,13.0%,9.0%,"$63.981,20",$1.484.148,$19.776.922,0.08
3214.0,Popsicle Finance  ICE,"$0,2191",0.0%,0.4%,9.6%,6.6%,"$12,64",$1.478.570,$5.292.767,0.28
3215.0,Black Dragon  BLACKDRAGON,$0.071931,1.3%,5.4%,6.3%,36.3%,"$11.126,97",$1.478.102,$1.478.102,1.0
3216.0,Nest AI by Virtuals  NEST,"$0,001481",0.0%,3.7%,4.5%,183.5%,"$27,62",$1.475.958,$1.475.958,1.0
3217.0,Meme Games WTF  WTF,"$0,001489",1.8%,13.0%,15.4%,-,"$61.444,18",$1.474.880,$1.487.751,0.99
3218.0,Geko Base  GEKO,"$0,001475",1.5%,13.1%,13.0%,352.9%,"$3.272,34",$1.474.811,$1.474.811,1.0
3219.0,SatoshiVM  SAVM,"$0,2006",0.1%,6.3%,1.3%,59.4%,$138.473,$1.474.804,$4.211.852,0.35
3220.0,Everclear  NEXT,"$0,01380",0.5%,1.2%,10.3%,21.5%,"$132,53",$1.472.366,$13.780.820,0.11
3221.0,Agent YP by Virtuals  AIYP,"$0,001474",0.3%,4.7%,11.3%,11.9%,"$8.631,12",$1.472.211,$1.472.211,1.0
3223.0,Eden  EDN,"$0,0009081",0.1%,3.9%,24.9%,4.4%,"$81.334,93",$1.468.307,$4.468.462,0.33
3224.0,Gains  GAINS,"$0,02684",0.1%,0.4%,0.6%,10.1%,"$55.382,84",$1.467.724,$2.684.086,0.55
3222.0,Woman Yelling At Cat  WYAC,"$0,001489",1.2%,3.1%,7.8%,65.2%,"$2.621,52",$1.465.401,$1.465.401,1.0
3225.0,REVV  REVV,"$0,001450",0.3%,0.6%,4.9%,3.3%,$180.779,$1.465.012,$4.350.540,0.34
3226.0,DORA AI by Virtuals  DORA,"$0,001700",0.0%,4.6%,13.7%,198.7%,"$9.503,45",$1.464.916,$1.714.517,0.85
3227.0,Wormhole Bridged USDC (Fantom)  USDC,"$1,03",0.4%,2.6%,3.8%,3.1%,"$83.932,12",$1.460.067,$1.460.067,1.0
3228.0,CYPHER•GENESIS (Runes)  CYPHER,"$0,001460",0.4%,0.1%,21.7%,49.4%,"$79,59",$1.460.025,$1.460.025,1.0
3229.0,TN100x  TN100X,"$0,0002186",0.2%,5.1%,17.4%,32.3%,"$19.717,39",$1.459.830,$1.920.300,0.76
3230.0,Raptoreum  RTM,"$0,0002709",0.1%,0.7%,10.0%,13.5%,"$33.179,90",$1.456.559,$5.688.011,0.26
3233.0,Crashout  CRASHOUT,"$0,001463",1.9%,10.3%,12.4%,16.7%,"$66.034,96",$1.456.329,$1.456.329,1.0
3231.0,DeMi  DEMI,"$0,7084",0.0%,4.6%,16.7%,1.7%,"$5.932,69",$1.455.704,$1.455.704,1.0
3232.0,XMON  XMON,"$575,58",15.3%,43.6%,39.5%,70.0%,"$53.589,77",$1.454.831,$5.763.488,0.25
3234.0,Yuku AI  YUKU,"$0,005759",-,-,-,-,"$5,18",$1.452.951,$5.748.821,0.25
3235.0,Out of body experience  OOBE,"$0,001507",3.7%,10.1%,21.0%,188.2%,$186.908,$1.452.854,$1.452.854,1.0
3236.0,EYWA  EYWA,"$0,01209",0.0%,0.2%,10.8%,7.1%,$1.483.843,$1.452.758,$12.095.193,0.12
3237.0,Mancium  MANC,"$0,1449",0.1%,6.5%,4.3%,20.8%,"$567,52",$1.449.497,$14.494.968,0.1
3238.0,BlackCardCoin  BCCOIN,"$0,1448",1.2%,2.9%,26.3%,253.8%,$185.536,$1.447.420,$10.131.941,0.14
3239.0,Burrow  BRRR,"$0,002388",0.4%,2.0%,15.2%,101.5%,"$1.834,40",$1.447.349,$2.387.507,0.61
3240.0,Polygon Hermez Bridged USDT (Polygon zkEVM)  USDT,"$1,00",0.0%,0.0%,0.1%,0.0%,"$49.353,41",$1.445.458,$1.445.458,1.0
3241.0,Brewlabs  BREW,"$0,07247",-,2.7%,12.3%,1.7%,"$49,36",$1.442.556,$1.443.165,1.0
3242.0,Cosanta  COSA,"$4,70",0.6%,0.1%,0.0%,0.0%,"$17.177,71",$1.441.929,$1.441.929,1.0
3243.0,GoldenRat  RATS,$0.052545,9.5%,1.2%,3.4%,2.2%,"$22.355,23",$1.441.291,$1.441.291,1.0
3244.0,Based Bario  BARIO,"$0,001440",3.1%,7.2%,2.5%,76.1%,$138.274,$1.439.539,$1.439.539,1.0
3245.0,ASX Capital  ASX,"$0,1972",0.1%,1.4%,1.9%,13.7%,"$418,39",$1.438.537,$1.972.128,0.73
3248.0,XALPHA.AI  XALPHA,"$0,01437",0.2%,3.1%,12.6%,65.4%,"$415,94",$1.436.056,$1.436.056,1.0
3246.0,Stonks on ETH  STONKS,$0.053408,0.5%,2.1%,0.0%,151.2%,"$65.174,69",$1.433.754,$1.433.754,1.0
3247.0,FAME AI  FMC,"$0,0005460",1.0%,7.3%,17.2%,52.7%,"$70.646,32",$1.431.520,$5.505.846,0.26
3250.0,Home3  HTS,"$0,01794",0.4%,3.9%,33.5%,20.9%,"$7.401,35",$1.426.617,$1.731.680,0.82
3249.0,MamaBull  MAMA,"$0,001427",0.4%,3.0%,7.7%,16.4%,"$69.848,41",$1.426.518,$1.426.518,1.0
3251.0,TANUKI•WISDOM (Runes)  🦝,"$0,004750",-,-,-,-,"$0,2163",$1.424.958,$1.424.958,1.0
3252.0,TruthChain  TRUTH,"$0,001425",0.7%,3.6%,16.8%,416.0%,"$27.539,85",$1.424.775,$1.424.775,1.0
3253.0,Satori Network  SATORI,"$3,28",10.8%,5.7%,79.7%,10.1%,"$2.222,93",$1.424.503,$1.476.605,0.96
3255.0,Nexus  NXS,"$0,01778",1.6%,60.5%,20.5%,41.0%,"$717,97",$1.424.422,$1.424.422,1.0
3254.0,Convertible JPY Token  CJPY,"$0,006683",0.0%,2.0%,1.1%,15.4%,"$3.424,49",$1.420.937,$1.420.937,1.0
3256.0,Arthera  ARTHERA,"$0,006110",-,-,-,-,"$44,46",$1.417.591,$1.417.591,1.0
3257.0,Omni  OMNI,"$2,29",-,-,-,-,"$739,11",$1.415.541,$1.415.541,1.0
3258.0,Fitchin Universe  CHIN,"$0,008577",1.4%,1.5%,15.9%,-,"$852,78",$1.408.765,$8.530.881,0.17
3259.0,ATEHUN  ATEHUN,"$1,55",0.0%,5.8%,35.6%,109.4%,"$3.902,71",$1.407.602,$1.407.602,1.0
3260.0,BSCPAD  BSCPAD,"$0,01777",0.8%,1.1%,2.5%,0.1%,$288.124,$1.407.200,$3.119.547,0.45
3261.0,BullDogito  BDOGITO,"$0,003550",0.5%,0.4%,10.9%,0.7%,"$3.319,66",$1.406.964,$3.891.601,0.36
3262.0,Inter Stable Token  IST,"$0,9999",0.1%,0.3%,0.1%,0.5%,"$5.017,90",$1.405.473,$1.405.473,1.0
3263.0,DEPIN  DEPIN,"$0,001458",0.0%,34.4%,35.8%,41.4%,"$288,04",$1.404.315,$1.501.965,0.93
3264.0,Nekocoin  ((=ↀΩↀ=)),"$0,0008000",0.8%,4.6%,12.6%,19.5%,"$297,80",$1.404.023,$2.155.386,0.65
3265.0,CMX Agent  CMX,"$0,001554",2.5%,19.2%,-,-,$660.257,$1.402.768,$1.553.883,0.9
3266.0,AskJimmy  ASKJ,"$0,003459",1.4%,5.4%,27.2%,53.2%,$3.644.301,$1.402.008,$3.459.113,0.41
3272.0,PIRB  PIRB,"$0,02021",0.5%,2.0%,2.6%,57.9%,"$3.076,90",$1.401.809,$1.401.809,1.0
3267.0,LockTrip  LOC,"$0,08490",-,-,-,-,"$33,13",$1.401.751,$1.577.924,0.89
3268.0,MBP Coin  MBP,"$0,07007",0.4%,1.8%,7.8%,12.6%,$2.060.348,$1.401.470,$14.014.698,0.1
3269.0,Tokeo  TOKE,"$0,02633",-,9.0%,8.3%,20.1%,"$2.659,22",$1.401.302,$2.632.534,0.53
3270.0,I love puppies  PUPPIES,$0.073331,0.0%,4.8%,13.6%,19.4%,$538.834,$1.401.137,$1.401.137,1.0
3271.0,Fefe  FEFE,"$0,003326",1.1%,1.3%,25.6%,144.3%,$264.775,$1.400.160,$1.400.160,1.0
3273.0,Gifto  GFT,"$0,0006241",5.2%,1.9%,12.1%,102.8%,"$26.091,16",$1.397.840,$1.397.840,1.0
3274.0,CHONKY  CHONKY,$0.052795,0.9%,0.5%,26.7%,80.6%,"$30.622,78",$1.397.388,$1.397.388,1.0
3277.0,VEE  VEE,"$0,0002331",0.2%,7.7%,19.6%,13.5%,"$9.956,04",$1.397.331,$1.397.331,1.0
3275.0,Abyss  ABYSS,"$0,006157",0.8%,17.2%,7.6%,43.8%,"$46.229,37",$1.397.160,$3.102.466,0.45
3276.0,WTF Opossum  WTFO,"$0,001584",0.6%,1.5%,8.1%,10.1%,"$867,91",$1.396.750,$1.396.750,1.0
3278.0,sci-hub  SCIHUB,"$0,001392",0.5%,1.8%,10.7%,25.4%,$782.443,$1.392.106,$1.392.106,1.0
3279.0,GATOR GROUP  GATOR,"$0,001391",0.4%,12.6%,-,-,$211.369,$1.391.475,$1.391.475,1.0
3280.0,Xfinance  XFI,"$58,49",-,-,-,-,"$4,04",$1.390.438,$2.924.587,0.48
3282.0,StellaSwap  STELLA,"$0,02464",0.1%,2.2%,12.0%,28.8%,"$52,02",$1.389.773,$1.389.773,1.0
3283.0,PKT  PKT,"$0,0003934",0.1%,2.2%,1.5%,44.2%,"$1.509,46",$1.389.105,$2.360.481,0.59
3281.0,Aurascope  AURA,"$0,001390",4.3%,7.8%,-,-,$230.027,$1.388.569,$1.388.569,1.0
3284.0,AssetMantle  MNTL,"$0,0006360",0.0%,9.3%,14.6%,2.2%,"$16.128,31",$1.386.883,$1.393.468,1.0
3285.0,WAI Combinator by Virtuals  WAI,"$0,001385",0.4%,6.6%,26.3%,291.0%,"$19.737,11",$1.384.240,$1.384.240,1.0
3286.0,Datamall Coin  DMC,"$0,003613",0.0%,1.6%,20.2%,17.3%,"$34.841,58",$1.383.717,$1.794.687,0.77
3287.0,Bonsai Coin  BONSAICOIN,$0.078123,2.7%,0.6%,10.9%,119.1%,"$1.653,03",$1.383.006,$65.240.310,0.02
3288.0,XELS  XELS,"$0,07051",0.1%,12.8%,12.4%,12.3%,$232.089,$1.381.263,$1.480.809,0.93
3289.0,Unstake  NSTK,"$0,02124",7.9%,4.8%,1.0%,55.4%,"$759,61",$1.380.892,$1.380.892,1.0
3290.0,Precipitate.ai  RAIN,"$0,001381",0.6%,1.6%,8.3%,32.5%,"$264,87",$1.380.857,$1.380.857,1.0
3291.0,GUMMY  GUMMY,"$0,001735",0.6%,0.1%,12.5%,2.5%,$897.232,$1.378.847,$1.378.847,1.0
3292.0,Wall Street Memes  WSM,"$0,0007321",0.1%,10.1%,28.9%,8.9%,"$9.345,54",$1.377.787,$1.464.147,0.94
3293.0,NAMI Protocol  NAMI,"$0,01638",0.0%,0.3%,3.4%,43.6%,"$27,61",$1.377.304,$1.638.375,0.84
3294.0,JUICY  JUICY,"$0,004501",0.5%,0.5%,20.5%,29.8%,"$2.436,23",$1.376.635,$4.500.033,0.31
3295.0,Kava Lend  HARD,"$0,01024",1.2%,10.2%,6.6%,1.0%,$329.276,$1.375.751,$2.041.299,0.67
3302.0,Quantum Biology DAO  QBIO,"$0,007224",0.1%,0.3%,6.3%,49.5%,"$49.247,08",$1.373.336,$3.106.425,0.44
3296.0,Unit Ethereum  UETH,"$2.529,84",0.8%,1.6%,3.3%,56.3%,$1.213.526,$1.373.169,$253.385.216.963,0.0
3297.0,SANTA by Virtuals  SANTA,"$0,001379",0.3%,13.2%,165.9%,743.0%,"$29.966,22",$1.372.863,$1.372.863,1.0
3298.0,Token.com  TOKEN,"$0,002759",0.0%,0.3%,1.2%,2.3%,"$1.161,77",$1.371.221,$2.742.442,0.5
3299.0,Obortech  OBOT,"$0,006939",0.3%,4.6%,0.6%,20.4%,"$6.043,93",$1.370.468,$2.081.724,0.66
3300.0,TKNZ.FUN  TKNZ,"$0,001369",0.5%,6.5%,3.3%,-,$281.906,$1.369.106,$1.369.106,1.0
3301.0,NMKR  $NMKR,"$0,0007250",0.0%,4.0%,8.9%,0.6%,"$46.685,94",$1.367.659,$7.249.627,0.19
3303.0,SEED  SEED,"$0,003831",0.0%,1.0%,5.2%,10.7%,$1.519.116,$1.363.932,$3.831.294,0.36
3304.0,Hacash Diamond  HACD,"$12,20",0.0%,17.2%,6.6%,23.8%,"$1.450,30",$1.363.781,$1.363.781,1.0
3305.0,Koi  KOI,"$0,002724",0.4%,2.3%,4.6%,55.9%,"$2.589,83",$1.361.892,$2.723.784,0.5
3306.0,Ring AI  RING,"$0,01361",0.7%,1.2%,8.3%,40.5%,"$24.529,42",$1.361.319,$1.361.319,1.0
3308.0,DataBot  DATA,"$0,001452",0.2%,27.7%,61.8%,115.3%,"$33.152,49",$1.359.232,$1.451.505,0.94
3313.0,Shibwifhatcoin  SHIB,"$0,001366",0.1%,0.7%,19.2%,66.5%,"$7.985,08",$1.357.761,$1.357.761,1.0
3314.0,Xavier: Renegade Angel  XAVIER,"$0,001358",1.9%,4.2%,-,-,"$29.384,69",$1.357.452,$1.357.452,1.0
3309.0,Burr Governance Token  BURR,"$0,02749",0.0%,5.1%,6.2%,-,"$28.227,44",$1.355.941,$2.473.675,0.55
3310.0,Dust Protocol  DUST,"$0,04078",0.2%,0.1%,2.5%,6.7%,"$902,08",$1.355.926,$1.355.926,1.0
3351.0,Wonder Sites  WONDER,"$0,001330",1.2%,6.7%,-,-,$346.046,$1.354.958,$1.354.958,1.0
3311.0,Flamengo Fan Token  MENGO,"$0,1142",0.1%,0.6%,2.0%,15.1%,$251.735,$1.354.818,$3.426.018,0.4
3312.0,Circuits of Value  COVAL,"$0,0007590",1.4%,6.2%,14.0%,0.0%,"$34.534,58",$1.354.753,$1.354.753,1.0
3315.0,Most Bridged USDC (Aleph Zero)  USDC,"$0,9836",0.7%,2.5%,2.7%,2.1%,"$406,04",$1.351.766,$1.351.766,1.0
3316.0,Sora Validator  VAL,"$0,02325",0.1%,1.6%,16.9%,7.1%,"$27.258,95",$1.350.734,$2.325.464,0.58
3318.0,Welshare Health Token  WEL,"$0,005487",7.7%,6.3%,20.9%,10.0%,"$49.653,84",$1.348.464,$13.718.137,0.1
3317.0,Wefi  WEFI,"$0,03219",0.1%,0.1%,1.4%,11.3%,"$8.119,56",$1.348.144,$3.218.808,0.42
3319.0,Verida Token  VDA,"$0,004799",4.2%,9.5%,13.5%,32.4%,"$57.677,12",$1.346.430,$4.794.974,0.28
3321.0,BinaryX [OLD]  BNX,"$0,5099",-,-,-,-,"$1.351,25",$1.344.900,$3.056.423,0.44
3328.0,Sonic Snipe Bot  SONIC,"$0,2628",1.1%,3.5%,11.2%,2.0%,"$10.577,05",$1.340.536,$1.603.304,0.84
3322.0,Prism  PRISM,"$0,0007295",0.0%,0.1%,15.8%,1.3%,"$26.686,37",$1.338.533,$1.395.730,0.96
3323.0,DOLA Borrowing Right  DBR,"$0,08091",0.2%,0.6%,10.1%,5.3%,"$35.720,49",$1.337.399,$2.693.084,0.5
3324.0,XAVI by Virtuals  XAVI,"$0,001330",1.2%,1.3%,30.4%,261.7%,"$24.206,75",$1.336.452,$1.336.452,1.0
3325.0,Tutellus  TUT,"$0,01483",0.2%,0.2%,4.3%,11.4%,"$2,23",$1.336.191,$2.950.988,0.45
3326.0,QuantixAI  QAI,"$93,44",0.8%,2.6%,3.4%,11.8%,$6.626.814,$1.334.691,$934.385.939,0.0
3327.0,Help  HELP,"$14,67",0.2%,9.2%,15.1%,51.2%,"$5.073,94",$1.334.548,$4.399.547,0.3
3329.0,X Community  X,"$0,001346",0.7%,2.9%,8.1%,48.3%,"$24.575,63",$1.330.976,$1.330.976,1.0
3330.0,SuperDapp  SUPR,"$0,005002",-,-,-,-,"$3,25",$1.330.652,$5.001.805,0.27
3331.0,AROK.VC  AROK,"$0,001331",0.5%,31.9%,66.6%,163.1%,"$19.439,46",$1.330.603,$1.330.603,1.0
3332.0,Wrapped CTC  WCTC,"$0,3422",0.1%,1.4%,0.2%,65.8%,"$8.603,56",$1.329.232,$1.329.232,1.0
3333.0,Selenium  SELE,"$0,2120",0.4%,3.6%,3.1%,8.8%,"$397,87",$1.326.993,$1.326.993,1.0
3346.0,Rockee AI  ROCK,"$0,001325",0.1%,2.1%,2.9%,67.7%,"$9.890,13",$1.324.555,$1.324.555,1.0
3334.0,CYI by Virtuals  CYI,"$0,001328",0.8%,4.9%,12.6%,80.6%,"$722,51",$1.322.712,$1.322.712,1.0
3335.0,Camille  CAMILLE,"$0,06297",0.4%,1.2%,0.7%,5.1%,"$8.026,28",$1.322.413,$1.322.413,1.0
3342.0,FOREST  FOREST,"$0,001322",0.0%,8.7%,36.7%,74.7%,"$24.971,37",$1.322.294,$1.322.294,1.0
3336.0,Nest Protocol  NEST,"$0,0002229",0.0%,2.6%,8.7%,20.5%,$312.352,$1.321.864,$2.229.242,0.59
3337.0,Grape  GRP,"$0,2967",-,8.9%,28.8%,9.0%,"$167,35",$1.321.661,$2.967.396,0.45
3339.0,Imaginary Ones  BUBBLE,"$0,0009474",0.6%,8.3%,5.1%,27.8%,$129.359,$1.321.085,$9.473.368,0.14
3340.0,BitCore  BTX,"$0,06684",-,-,-,-,"$0,00",$1.320.952,$1.320.952,1.0
3341.0,Orange  ORNJ,"$0,01458",0.0%,2.5%,4.3%,25.4%,$591.590,$1.320.671,$1.458.499,0.91
3338.0,Blocky Ai Agent  BLOCKY,"$0,001358",0.8%,3.0%,-,-,"$35.271,44",$1.316.547,$1.316.547,1.0
3343.0,MultiVAC  MTV,"$0,0003797",2.4%,2.3%,4.7%,17.3%,$277.414,$1.313.677,$3.796.997,0.35
3349.0,Husky Avax  HUSKY,$0.071486,0.6%,4.4%,2.3%,116.7%,"$1.096,99",$1.313.586,$1.313.586,1.0
3344.0,Buying.com  BUY,"$0,002007",0.0%,0.5%,4.4%,21.9%,"$26.410,85",$1.312.606,$1.980.304,0.66
3345.0,VoluMint  VMINT,"$0,002153",0.0%,7.6%,9.5%,16.4%,"$5.123,28",$1.312.428,$2.153.472,0.61
3347.0,MCNCOIN  MCN,"$0,1093",0.4%,5.4%,10.2%,-,"$59.417,80",$1.312.096,$1.312.096,1.0
3348.0,DeFi Land  DFL,"$0,0001837",2.4%,4.4%,10.3%,4.1%,"$31.476,18",$1.311.494,$1.837.520,0.71
3352.0,aura  AURA,"$0,001369",1.2%,3.6%,37.1%,58.7%,"$69.480,54",$1.311.250,$1.311.250,1.0
3350.0,DREAM  DREAM,"$0,001314",0.5%,3.2%,21.8%,4.9%,"$80.589,46",$1.310.393,$1.310.393,1.0
3353.0,Lynex  LYNX,"$0,01718",1.4%,3.8%,0.9%,26.6%,$201.712,$1.308.730,$5.213.655,0.25
3354.0,Move Dollar  MOD,"$0,9963",0.0%,0.0%,0.0%,0.1%,"$88.203,80",$1.308.352,$1.308.352,1.0
3355.0,Alpha Synbo Meme  ASM,"$0,04359",0.6%,3.8%,14.1%,46.4%,"$491,10",$1.307.582,$1.307.582,1.0
3356.0,Lynk Coin  LYNK,"$0,005599",1.6%,2.4%,7.9%,18.0%,"$39.714,87",$1.307.238,$5.598.704,0.23
3364.0,YouSim  YOUSIM,"$0,001307",1.1%,18.2%,50.5%,137.0%,"$32.815,69",$1.306.773,$1.306.773,1.0
3357.0,Ajna Protocol  AJNA,"$0,006212",0.2%,0.0%,13.4%,23.7%,$138.549,$1.306.585,$6.167.602,0.21
3358.0,AZCoiner  AZC,"$0,003281",-,-,-,-,"$184,89",$1.306.562,$16.403.793,0.08
3359.0,Tetsuo Coin  TETSUO,"$0,001320",0.7%,1.6%,35.5%,17.1%,$217.592,$1.305.788,$1.305.788,1.0
3378.0,Pepoclown  HONK,$0.083103,1.6%,5.9%,10.9%,94.9%,"$2.153,71",$1.304.366,$1.304.366,1.0
3360.0,Libertum  LBM,"$0,02252",0.5%,3.3%,9.3%,53.7%,"$94.667,06",$1.304.262,$4.503.528,0.29
3361.0,SpaceFalcon  FCON,"$0,00007521",0.4%,10.2%,6.0%,61.1%,$216.844,$1.304.099,$1.428.933,0.91
3362.0,BOB Network Bridged USDT (BOB Network)  USDT,"$0,9991",0.1%,0.1%,0.1%,0.0%,$168.823,$1.303.473,$1.303.473,1.0
3363.0,SAIKO•HAMSTER  $SAIKO,"$0,06202",3.1%,55.0%,30.0%,49.6%,"$11.350,72",$1.302.416,$1.302.416,1.0
3365.0,Bullieverse  BULL,"$0,001527",0.4%,1.1%,5.2%,64.0%,$166.328,$1.301.229,$1.528.094,0.85
3366.0,StarryNift  SNIFT,"$0,008472",0.1%,2.0%,0.2%,10.6%,$565.593,$1.299.278,$8.469.011,0.15
3368.0,Merit Circle  MC,"$0,1090",0.3%,9.7%,4.5%,31.2%,"$690,31",$1.296.832,$1.296.832,1.0
3369.0,Wing Finance  WING,"$0,2583",0.1%,1.1%,29.2%,79.8%,$173.021,$1.296.449,$1.974.604,0.66
3370.0,ElonDoge.io  EDOGE,$0.082364,-,-,-,-,"$3,64",$1.296.442,$2.363.597,0.55
3371.0,Sirius Chain  XPX,"$0,0001998",3.1%,2.8%,0.1%,21.9%,"$226,34",$1.295.135,$1.798.347,0.72
3372.0,We Love Tits  TITS,"$0,001295",7.3%,16.7%,7.4%,65.4%,$268.786,$1.294.773,$1.294.773,1.0
3374.0,Reddio Vault Ethereum  RSVETH,"$2.436,12",0.2%,5.6%,2.0%,61.1%,"$291,94",$1.293.937,$1.293.937,1.0
3375.0,Let's Farty  FARTY,"$0,001294",0.6%,1.8%,5.2%,7.1%,"$15,27",$1.293.545,$1.293.545,1.0
3376.0,Threshold USD  THUSD,"$0,9876",-,-,-,-,"$2.439,57",$1.290.275,$198.850.964,0.01
3377.0,SMOL  SMOL,"$0,002013",-,-,-,-,"$1.063,88",$1.289.390,$2.012.850,0.64
3367.0,BLOCX.  BLOCX,"$0,01123",1.1%,0.7%,29.1%,12.5%,$219.880,$1.289.158,$1.289.158,1.0
3382.0,Shogun  SHOGUN,"$0,06137",4.9%,12.0%,23.7%,170.0%,"$16.244,51",$1.288.837,$1.288.837,1.0
3373.0,Tokenomy  TEN,"$0,01115",1.2%,5.8%,0.8%,31.2%,"$2.122,79",$1.287.969,$2.230.299,0.58
3379.0,SoBULL [OLD]  SOBULL,"$0,001303",-,-,-,-,"$0,00",$1.284.660,$1.284.660,1.0
3380.0,WeSendit  WSI,"$0,001770",0.1%,15.2%,25.2%,7.5%,"$96.721,36",$1.284.484,$2.629.605,0.49
3384.0,Yee Token  YEE,"$0,001284",4.0%,1.4%,195.5%,351.1%,$400.574,$1.284.482,$1.284.482,1.0
3381.0,Tomb  TOMB,"$0,004187",2.5%,2.3%,11.3%,3.6%,"$2.461,03",$1.283.364,$1.283.364,1.0
3383.0,COFFEE  COFE,"$0,0001602",2.3%,6.6%,7.9%,2.1%,"$2,52",$1.281.603,$1.281.603,1.0
3386.0,Reddcoin  RDD,"$0,00003836",0.1%,5.7%,0.3%,6.3%,"$325,50",$1.278.921,$1.279.002,1.0
